TimeStamp,SCA_ENG,RAW_ENG,MIN_ENG,MAX_ENG,ACT_ENG,SCA_VAL,RAW_VAL,MIN_VAL,MAX_VAL,ACT_VAL,SCA_MED,RAW_MED,MIN_MED,MAX_MED,ACT_MED,SCA_FRU,RAW_FRU,MIN_FRU,MAX_FRU,ACT_FRU,SCA_FOC,RAW_FOC,MIN_FOC,MAX_FOC,ACT_FOC,SCA_EXC,RAW_EXC,MIN_EXC,MAX_EXC,ACT_EXC,SCA_LEX,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1548252984.088493,0.708530,-0.032647,-1.592941,0.867340,1,0.583156,8.735475,-10.205890,23.171449,1,0.293976,0.132733,0.055551,0.293203,1,0.242056,34.432842,22.634640,66.056402,1,0.357489,0.357489,0.000000,1.000000,1,0.344546,3.208611,1.708096,6.063146,1,0.304984,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548252994.077868,0.621320,-0.081675,-1.585777,0.866811,1,0.543632,7.486163,-10.145677,23.100814,1,0.302580,0.134640,0.056023,0.292115,1,0.160596,29.760851,22.403575,65.876181,1,0.330239,0.330239,0.000000,1.000000,1,0.249197,2.793364,1.708096,6.063146,1,0.314581,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253004.068950,0.693664,0.104532,-1.577564,0.863312,1,0.547533,7.588841,-10.110395,23.032295,1,0.214657,0.112807,0.056365,0.290968,1,0.109236,25.397362,21.867818,65.829598,1,0.329717,0.329717,0.000000,1.000000,1,0.169540,2.432302,1.700325,6.017746,1,0.282758,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253014.055559,0.668481,-0.083944,-1.570548,0.862796,1,0.553977,7.936329,-10.077387,22.965289,1,0.243970,0.120421,0.056572,0.289774,1,0.098311,23.650059,21.106776,65.903161,1,0.274118,0.274118,0.000000,1.000000,1,0.046691,1.901908,1.700325,6.017746,1,0.224064,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253024.041135,0.677548,-0.001791,-1.563080,0.861160,1,0.626050,9.467728,-10.039892,22.901424,1,0.214453,0.112519,0.056805,0.288614,1,0.456326,41.700657,20.734876,65.825315,1,0.420453,0.420453,0.000000,1.000000,1,0.265851,2.809037,1.652771,6.002075,1,0.211944,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253034.029113,0.753675,0.141368,-1.557951,0.863417,1,0.596821,9.041756,-9.967236,22.829813,1,0.180675,0.102460,0.056896,0.287432,1,0.351988,37.719036,20.785732,65.590266,1,0.389584,0.389584,0.000000,1.000000,1,0.227600,2.642675,1.652771,6.002075,1,0.205301,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253044.017885,0.746250,0.424867,-1.554115,0.867756,1,0.616784,9.667835,-9.884765,22.758958,1,0.192995,0.105999,0.056958,0.286263,1,0.325197,36.612518,20.858524,65.361030,1,0.377906,0.377906,0.000000,1.000000,1,0.280599,2.852417,1.636656,5.969388,1,0.207780,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253054.004956,0.728299,0.284851,-1.551457,0.873673,1,0.626646,9.649350,-9.797006,22.689168,1,0.192719,0.105709,0.057006,0.285111,1,0.331019,36.786484,20.889414,65.135927,1,0.370214,0.370214,0.000000,1.000000,1,0.160182,2.330683,1.636656,5.969388,1,0.197581,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253063.992306,0.681436,0.026500,-1.546504,0.876061,1,0.673048,11.265715,-9.697543,22.625071,1,0.223962,0.114211,0.057172,0.284010,1,0.243968,32.858337,20.761174,64.945123,1,0.336753,0.336753,0.000000,1.000000,1,0.188398,2.430033,1.614714,5.942357,1,0.214495,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253073.979770,0.670889,-0.137867,-1.539167,0.873592,1,0.658936,10.401831,-9.608714,22.603958,1,0.289525,0.129850,0.057586,0.283085,1,0.290835,34.937641,20.804324,64.732940,1,0.320513,0.320513,0.000000,1.000000,1,0.145863,2.245959,1.614714,5.942357,1,0.215783,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1548253083.972171,0.670260,0.141167,-1.532170,0.871902,1,0.672794,12.083955,-9.505460,22.558713,1,0.230476,0.115904,0.057859,0.282078,1,0.530079,43.778347,20.909826,64.544327,1,0.412620,0.412620,0.000000,1.000000,1,0.191591,2.411139,1.578192,5.925707,1,0.170003,4,4,4,4,4,4,4,4,4,4,4,4,4,4
